date,title,link,first_paragraph,publish_location,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,PESTLE,source
2024-12-11,Smarte Weihnachtsgeschenke vor Cyberkriminellen schützen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241211_Smarte_Weihnachtsgeschenke.html,"VonSmart WatchesüberSmart Speakerbis zusmarten Glühlampen: Gerade in der Vorweihnachtszeit landen viele internetfähige Geräte in den Warenkörben. Mitunter bergen sie jedoch Risiken, die auf wohl keinem Wunschzettel stehen. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) rät Verbraucherinnen und Verbrauchern dazu,IT-Sicherheit schon bei der Kaufentscheidung mitzudenken.",Bonn,Smart Watches, Smart Speaker, Glühlampen, Cyberkriminellen, IT-Sicherheit,technological,BSI
2024-12-10,Smarte Heizkörperthermostate weisen IT-Sicherheitsmängel auf,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/240110_Studie_Smarte_Heizkoerperthermostate.html,"Im Rahmen einerStudiehat das Bundesamt für Sicherheit in der Informationstechnik (BSI) dieIT-Sicherheitseigenschaften smarter Heizkörperthermostate untersucht und festgestellt: Insbesondere in Sachen Nutzerfreundlichkeit, beim Produktsupport und im Umgang mit Schwachstellen gibt es Optimierungsbedarf.",Bonn,Heizkörperthermostate, IT-Sicherheitsmängel, Studie, Bundesamt für Sicherheit in der Informationstechnik, Optimierungsbedarf,technological,BSI
2024-12-04,Cloud Computing im Fokus: Neues BSI-Magazin erschienen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241204_BSI-Magazin-2_24-Cloud.html,"Cloud Computingist ein zeitgemäßer Standard für die Bereitstellung und Nutzung vonIT-Diensten und bietet auch im Hinblick auf die Informationssicherheit viele Vorteile, die das Bundesamt für Sicherheit in der Informationstechnik (BSI) für die öffentliche Verwaltung nutzbar macht. So setzt sich die Cybersicherheitsbehörde des Bundes dafür ein, dass diePublic CloudsderHyperscaler,d.h.die Lösungen der global agierendenCloud-Anbieter, sicher in Deutschland zu nutzen sind. Gleich­zeitig engagiert sich dasBSI, dass europäische und nationale Clouds konkurrenzfähig bleiben. In derneuen Ausgabe seines Magazins „Mit Sicherheit“stellt dasBSIseineCloud-Strategie ausführlich dar.",Bonn,Cloud Computing, BSI-Magazin, Informationssicherheit, Public Clouds, Hyperscaler,technological,BSI
2024-11-28,Black Friday: Cyberkriminelle lauern auf Schnäppchenjäger,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241128_Black_Friday.html,"Rund um die Rabattaktion „Black Friday“ lockenOnlineshopsmit exklusiven Angeboten. Dabei wittern auchCyberkriminelle ihre Chance, zu profitieren: Mit immer raffinierteren Methoden versuchen sie, ahnungslose Verbraucherinnen und Verbraucher zu täuschen. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) informiert über Vorsichtsmaßnahmen, mit denen Verbraucherinnen und Verbraucher sicher durch die Rabatt-Saison kommen.",Bonn,Black Friday, Cyberkriminelle, Schnäppchenjäger, Onlineshops, Vorsichtsmaßnahmen,economic,BSI
2024-11-27,BSI fordert mit Partnern aus 17 EU-Mitgliedsstaaten zum Übergang zur Post-Quanten-Kryptographie auf,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241127_PQC-Joint-Statement.html,"Quantencomputer gefährden die Sicherheit von Online-Banking, Smart-Home-Geräten oderMessagingApps. Daher fordert das Bundesamt für Sicherheit in der Informationstechnik (BSI) gemeinsam mit Partnern aus 17 weiterenEU-Mitgliedsstaaten die Industrie, Betreiber Kritischer Infrastrukturen und die öffentliche Verwaltung auf, zur Post-Quanten-Kryptographie (PQK) überzugehen. Dazu wurdenMaßnahmen formuliert, um diesen Übergang einzuleiten. Eine akute Bedrohung entsteht etwa dadurch, dass Angreifer verschlüsselte Daten bereits heute speichern können, um sie in der Zukunft mit einem leistungsfähigen Quantencomputer zu entschlüsseln. Die Unterzeichner empfehlen deshalb, Anwendungen mit besonders sensiblen Daten so schnell wie möglich, spätestens jedoch bis Ende 2030, gegen diese sogenannten ""Store now, decrypt later""-Angriffe zu schützen.",Bonn,BSI, Post-Quanten-Kryptographie, Quantencomputer, Online-Banking, Store now decrypt later-Angriffe,technological,BSI
2024-11-21,Digitale Energiewende: Drei Steuerboxen für intelligente Messsysteme zertifiziert,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241121_Metering_Days_2024.html,"Steuerboxen sind wichtige Komponenten in intelligenten Stromnetzen, deren erfolgreicher Betrieb maßgeblich von einer hohen Interoperabilität sowie einer hohen Resilienz vor Cyberangriffen abhängt. Im September 2024 hatte das Bundesamt für Sicherheit in der Informationstechnik (BSI)erstmals eine Steuerboxnach der dafür vorgesehenen Technischen Richtlinie (TR) zertifiziert. Nun folgten drei weitere Zertifizierungen, u.a. für eine stufenlos steuerbare Lösung.",Fulda,Digitale Energiewende, Steuerboxen, intelligente Messsysteme, Interoperabilität, Resilienz,technological,BSI
2024-11-12,"Cybersicherheit: Bedrohungslage bleibt angespannt, aber Resilienz gegen Angriffe steigt",https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241112_Lagebericht_2024.html,"Die Sicherheitslage im Cyberraum ist weiterhin angespannt. Zugleich stellen sich Staat, Wirtschaft und Gesellschaft stärker als bisher auf die Bedrohungen ein und haben ihre Resilienz erhöht. Das geht aus dem aktuellen Bericht zurLage derIT-Sicherheit in Deutschlandhervor, den Bundesinnenministerin Nancy Faeser und Claudia Plattner, Präsidentin des Bundesamts für Sicherheit in der Informationstechnik (BSI), heute vorgestellt haben.",Berlin,Cybersicherheit, Bedrohungslage, Resilienz, Angriffe, IT-Sicherheit,technological,BSI
2024-11-05,Besuch beim BSI: Ministerpräsident Kretschmer informierte sich zu hochsicheren Kommunikationslösungen,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241105_Ministerpraesident_Sachsen_Freital.html,"Bei einem Besuch des Bundesamtes für Sicherheit in der Informationstechnik (BSI) an seinem Standort in Freital haben sich der sächsische Ministerpräsident Michael Kretschmer und Staatssekretär undCIOProf.Thomas Popp über technische Lösungen zur Kommunikation von Verschlusssachen (VS) informiert.BSI-Präsidentin Claudia Plattner stellte eine hochsichere Telefonie-Lösung vor, für die ein Testbetrieb in Sachsen angedacht ist.",Freital,BSI, Ministerpräsident Kretschmer, Kommunikationslösungen, Bundesamt, Sicherheit,political,BSI
2024-10-31,Polnischer Vizepremier Krzysztof Gawkowski besuchte das BSI,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241031_Besuch_Polnischer_Vizepremier_Gawkowski.html,Der polnische Vize-Regierungschef und DigitalministerDr.Krzysztof Gawkowski hat das Bundesamt für Sicherheit in der Informationstechnik (BSI) am Standort Bonn besucht und sich mitBSI-VizepräsidentDr.Gerhard Schabhüser in einem vertraulichen Gespräch zu aktuellen internationalen Cyberbedrohungen ausgetauscht. Im Mittelpunkt stand dabei die angespannte geopolitische Lage und deren Einfluss auf die Cybersicherheit in Polen und Deutschland.,Bonn,Vizepremier, Krzysztof Gawkowski, BSIDer, Digitalminister, BSI-Vizepräsident,political,BSI
2024-10-23,Cybernation Deutschland: Claudia Plattner sprach zur NIS-2-Richtlinie und stellte reformierten IT-Grundschutz vor,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241023_ita-sa_2024.html,"Zur Eröffnung der diesjährigen it-saExpo&Congressin Nürnberg, einer der weltweit größtenIT-Sicherheitsmessen und Austauschplattformen zum ThemaCyber Security, informierte Claudia Plattner zum aktuellen Stand der Initiative „Cybernation Deutschland“.",Nürnberg,Cybernation Deutschland, Claudia Plattner, NIS-2-Richtlinie, reformierter IT-Grundschutz, it-saExpo&Congress.,technological,BSI
2024-10-16,BSI baut Kooperation mit Partnerbehörde aus Singapur zur Anerkennung von IT-Sicherheitskennzeichen weiter aus,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241016_Partnerbehoerde_Singapur_IT-Sik.html,"DasIT-Sicherheitskennzeichen wird künftig neben smarten Verbrauchergeräten nun auch fürRouterin Singapur Anerkennung finden. Im Gegenzug wird dasCybersecurity Labelder singapurischenCyber Security Agency(CSA) die Erteilung desIT-Sicherheitskennzeichens in Deutschland erleichtern. Das Abkommen zur gegenseitigen Anerkennung desCybersecurity Labels(CLS) in Singapur und des deutschenIT-Sicherheitskennzeichens desBSIwurde auf der diesjährigenSingapore International Cyber Week(SICW) dahingehend bestärkt und erweitert. David Koh,CEOderCyber Security Agency(CSA)Singapore, unterzeichnete das Abkommen im Beisein von Barbara Kluge, Ständige Vertreterin der Abteilungsleitung Cyber- und Informationssicherheit im Bundesministerium des Innern und für Heimat (BMI).",Bonn,BSI, Kooperation, IT-Sicherheitskennzeichen, Router, Singapur,technological,BSI
2024-10-14,Europäisches Kompetenzzentrum für Cybersicherheit stärkt Forschung zu KI und Post-Quanten-Kryptografie,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241014_ECCC.html,Das Europäische Kompetenzzentrum für Cybersicherheit (ECCC) hat auf einer Verwaltungsratssitzung in München die Schwerpunkte seines Förderprogramms Digitales Europa für den Zeitraum 2025 bis 2027 festgelegt. So soll insbesondere die Forschung und Entwicklung zur Künstlichen Intelligenz (KI) und Post-Quanten-Kryptografie künftig stärker mit Fördermitteln unterstützt werden.,Bonn,Europäisches Kompetenzzentrum, Cybersicherheit, KI, Post-Quanten-Kryptografie, Forschung,technological,BSI
2024-10-10,CRA verabschiedet – BSI sieht Cybersicherheit signifikant gestärkt,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241010_CRA.html,"Saugroboter, smarter Katzenfutterautomat, die meisten Apps auf mobilen Geräten oderSmart-TVs– die steigende Zahl vernetzter Hard- und Softwareprodukte bringt neben Komfort und Automation auch Risiken und neuartige Angriffsvektoren. Das gilt in den eigenen vier Wänden wie auch im professionellen Einsatz. Der nun verabschiedete Cyber Resilience Act (CRA) ist aus Sicht des Bundesamts für Sicherheit in der Informationstechnik (BSI) ein wichtiger Schritt, um die Cybersicherheit dieser Produkte und Anwendungen signifikant zu erhöhen. Ab November 2027 müssen Produkte mit digitalen Elementen die imCRAenthaltenen grundlegenden Cybersicherheitsanforderungen erfüllen, um in derEUverkauft werden zu dürfen.",Bonn,Cybersicherheit, CRA, BSI, vernetzte Produkte, Angriffsvektoren,technological,BSI
2024-10-02,Cybersicherheit industrieller Anlagen: Australische Partnerbehörde veröffentlicht Grundsatzpapier zur OT-Cybersicherheit,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241002_Grundsatzpapier_OT_Cybersicherheit.html,"Der sichere Betrieb von Prozessleit- und Automatisierungstechnik (Operational Technology,OT) stellt Organisationen vor große Herausforderungen hinsichtlich der Cybersicherheit — auch, weil sie häufig sehr lange Lebenszyklen hat, und insbesondere, wenn sie in Kritischen Infrastrukturen eingesetzt wird. Dabei ist ihre Bedeutung aus Sicht desBSInicht zu unterschätzen:OT-Produkte tragen dazu bei, die Sicherheit von Menschen, Produktionsanlagen und nicht zuletzt der Umwelt zu gewährleisten.",Canberra / Bonn,Cybersicherheit, industrieller Anlagen, OT-Cybersicherheit, Prozessleit- und Automatisierungstechnik, Kritische Infrastrukturen,technological,BSI
2024-10-02,Digitale Energiewende: Künftig auch sichere Fernablesung des Wärmeverbrauchs über intelligente Messsysteme,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241002_Digitale_Energiewende.html,"Bislang wird der Wärmeverbrauch in vielen Wohnungen in Deutschland manuell direkt an den Heizkörpern abgelesen. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat nun erstmals eine sogenannte Submeter-Lösung zertifiziert, die künftig eine sichere digitale Ablesung des Wärmeverbrauchs aus der Ferne ermöglicht. Damit kann etwa eine Nebenkostenabrechnung transparent und kostengünstig erstellt werden, ohne das Vor-Ort-Termine notwendig sind.",Bonn,Digitale Energiewende, Fernablesung, Wärmeverbrauch, intelligente Messsysteme, Submeter-Lösung,technological,BSI
2024-10-01,Login-Verfahren: BSI empfiehlt die Nutzung von Passkeys,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/241001_Nutzung_Passkeys.html,"Gestohlene oder erratene Passwörter ermöglichen Identitätsdiebstahl von Verbraucherinnen und Verbrauchern oder sogar Zugang zu Unternehmensnetzwerken. Sichere Authentisierungsverfahren sind daher von besonderer Bedeutung. Längst gelten einfache Nutzernamen-Passwort-Kombinationen als unsicher, Zwei-Faktor-Authentisierung empfinden viele als umständlich. Aus Sicht des Bundesamts für Sicherheit in der Informationstechnik (BSI) bietenPasskeysein deutlich höheres Sicherheitsniveau als herkömmliche Verfahren.",Bonn/Freital,Passkeys, BSI, Sicherheitsniveau, Identitätsdiebstahl, Zwei-Faktor-Authentisierung,technological,BSI
2024-09-26,"Starke Netzwerke, sichere Zukunft: Allianz für Cyber-Sicherheit setzt auf Zusammenarbeit",https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/240926_Cyber-Sicherheits-Tag.html,"Unter dem Leitgedanken „Stronger Together: Mehr Resilienz durch Kooperation“ findet am Donnerstag, den 26. September, der 36. Cyber-Sicherheits-Tag der Allianz für Cyber-Sicherheit im Haus der Deutschen Wirtschaft in Berlin statt. In Zusammenarbeit mit der Deutschen Industrie- und Handelskammer (DIHK) und den Beiräten der Allianz für Cyber-Sicherheit verfolgt die Veranstaltung das Ziel, durch gezielte Kooperationen die Cyber-Resilienz von Betrieben und Unternehmern und damit die Wettbewerbsfähigkeit der deutschen Wirtschaft zu stärken. Inhaltlich steht neben zahlreichen kooperativen Cybersicherheits-Projekten insbesondere der aktuelle Stand derNIS-Regulierung im Mittelpunkt derVeranstaltung.",Bonn,Netzwerke, Zukunft, Zusammenarbeit, Cyber-Sicherheit, Wettbewerbsfähigkeit,technological,BSI
2024-09-19,CrowdStrike: Welche Folgen der IT-Ausfall für deutsche Unternehmen hatte,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/240919_BSI-bitkom_Crowdstrike-Umfrage.html,"Gestrichene Flüge, ausgefalleneServerund PCs, Unternehmen, die ihre Beschäftigten nach Hause schicken mussten – vor zwei Monaten, am 19. Juli 2024, ging vielerorts nichts mehr. Ein fehlerhaftesUpdateeiner Cybersicherheitslösung des UnternehmensCrowdStrikehatte weltweit zu zahlreichenIT-Ausfällen geführt. Welche Folgen die Panne für Unternehmen in Deutschland hatte, haben jetzt das Bundesamt für Sicherheit in der Informationstechnik (BSI) und der Digitalverband Bitkom in einer gemeinsamen Befragung von 331 von den Ausfällen betroffenen Unternehmen ermittelt.",Bonn,CrowdStrike, IT-Ausfall, Unternehmen, Update, Cybersicherheitslösung,technological,BSI
2024-09-17,Digitale Energiewende: BSI zertifiziert erste Steuerbox für intelligente Messsysteme,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/240917_SMGW-Steuerbox.html,"Steuerboxen sind wichtige Komponenten in intelligenten Stromnetzen, deren erfolgreicher Betrieb maßgeblich von einer hohen Interoperabilität sowie einer hohen Resilienz vor Cyberangriffen abhängt. Das Bundesamt für Sicherheit in der Informationstechnik (BSI) hat nun erstmals eine Steuerbox nach der dafür vorgesehenen Technischen Richtlinie (TR) zertifiziert.",Bonn,Digitale Energiewende, BSI, Steuerbox, intelligente Messsysteme, Technische Richtlinie (TR),technological,BSI
2024-09-16,BSI und Cyberagentur veröffentlichen Studie zur Startup-Szene in der San Francisco Bay Area,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/240916_Studie_Startup_Cyber_Landscape.html,"Das Bundesamt für Sicherheit in der Informationstechnik (BSI) und die Agentur für Innovation in der CybersicherheitGmbH(Cyberagentur) haben eine umfassende Studie zur Startup-Szene in derSan Francisco Bay Areaveröffentlicht. Im Rahmen des Pilotprojekts, für das im September 2023BSI-Präsidentin Claudia Plattner inSan Franciscoden Startschuss gegeben hatte, analysiertenBSIund Cyberagentur gemeinsam die wichtigsten Entwicklungen und Technologien in der Cybersicherheitsbranche derBay Area. Ziel der Studie war es, einen Überblick über die wichtigstenStartups, Technologien und Trends im Bereich der Cybersicherheit zu gewinnen, um auf dessen Basis sodann eine fundierte Technikfolgenabschätzung zu ermöglichen, die wiederum als Entscheidungsgrundlage für zukünftige Forschungsförderungen der deutschen Bundesregierung dient.",San Francisco,BSI, Cyberagentur, Studie, Startup-Szene, San Francisco Bay Area,technological,BSI
2024-09-09,Videokonferenzdienst Zoom erhält das IT-Sicherheitskennzeichen des BSI,https://www.bsi.bund.de/DE/Service-Navi/Presse/Pressemitteilungen/Presse2024/240909_IT-Sik_Zoom.html,Der VideokonferenzanbieterZoomerhält heute zweiIT-Sicherheitskennzeichen vom Bundesamt für Sicherheit in der Informationstechnik (BSI). Der Anbieter nimmt die Kennzeichnung für die Dienste „Zoom Workplace Basic“ und „Zoom Workplace Pro“ heute vonBSI-VizepräsidentDr.Gerhard Schabhüser auf der Internationalen Funkausstellung (IFA) in Berlin offiziell entgegen.,Bonn,Videokonferenzdienst, Zoom, IT-Sicherheitskennzeichen, BSIDer, Anbieter,technological,BSI
